time,depth,lat,lon,uo,vo,thetao,bottomT,so
2020-09-16,1.0182366371154783,37.52083206176758,20.20833396911621,0.038751617,-0.0150248995,25.730886,13.566957,39.23385
2020-09-16,1.0182366371154783,37.52083206176758,20.25,0.028702315,-0.017471943,25.703573,13.558655,39.233532
2020-09-16,1.0182366371154783,37.52083206176758,20.29166603088379,0.018092345,-0.02343392,25.665894,13.558486,39.23735
2020-09-16,1.0182366371154783,37.52083206176758,20.33333396911621,0.007169396,-0.031127833,25.630346,13.558432,39.245426
2020-09-16,1.0182366371154783,37.52083206176758,20.375,-0.0039676204,-0.039104212,25.6123,13.558422,39.259388
2020-09-16,1.0182366371154783,37.52083206176758,20.41666603088379,-0.014952173,-0.046167426,25.624031,13.558239,39.28188
2020-09-16,1.0182366371154783,37.52083206176758,20.45833396911621,-0.025449486,-0.052796215,25.68022,13.557922,39.314438
2020-09-16,1.0182366371154783,37.52083206176758,20.5,-0.03637715,-0.056194074,25.770485,13.557827,39.352764
2020-09-16,1.0182366371154783,37.52083206176758,20.54166603088379,-0.04829831,-0.053570226,25.870268,13.557404,39.386307
2020-09-16,1.0182366371154783,37.52083206176758,20.58333396911621,-0.06032986,-0.0463828,25.944582,13.557029,39.4057
2020-09-16,1.0182366371154783,37.52083206176758,20.625,-0.07045976,-0.03712165,25.97968,13.556743,39.41193
2020-09-16,1.0182366371154783,37.52083206176758,20.66666603088379,-0.07667241,-0.023370232,25.99184,13.55662,39.413048
2020-09-16,1.0182366371154783,37.52083206176758,20.70833396911621,-0.0781787,-0.0072231595,25.996223,13.556117,39.412937
2020-09-16,1.0182366371154783,37.52083206176758,20.75,-0.07482329,0.007362198,26.002668,13.555718,39.41322
2020-09-16,1.0182366371154783,37.52083206176758,20.79166603088379,-0.066956155,0.018997181,26.018044,13.550818,39.415173
2020-09-16,1.0182366371154783,37.52083206176758,20.83333396911621,-0.05479445,0.029148087,26.041431,13.543868,39.418835
2020-09-16,1.0182366371154783,37.52083206176758,20.875,-0.03928702,0.037320144,26.072235,13.585899,39.423283
2020-09-16,1.0182366371154783,37.52083206176758,20.91666603088379,-0.024946414,0.047293697,26.10866,13.821141,39.427715
2020-09-16,1.0182366371154783,37.52083206176758,20.95833396911621,-0.013263503,0.051181417,26.149881,14.046919,39.431446
2020-09-16,1.0182366371154783,37.52083206176758,21.0,-0.0048559736,0.056479543,26.195515,13.866199,39.434765
2020-09-16,1.0182366371154783,37.52083206176758,21.04166603088379,-0.0013754243,0.059324116,26.24025,13.627505,39.437042
2020-09-16,1.0182366371154783,37.52083206176758,21.08333396911621,-0.0031162456,0.063832946,26.28525,13.5681095,39.438786
2020-09-16,1.0182366371154783,37.52083206176758,21.125,-0.011557056,0.068865575,26.336544,13.529714,39.44079
2020-09-16,1.0182366371154783,37.52083206176758,21.16666603088379,-0.02493115,0.07084307,26.400778,13.529567,39.443836
2020-09-16,1.0182366371154783,37.52083206176758,21.20833396911621,-0.03952678,0.067053646,26.473238,13.54035,39.44732
2020-09-16,1.0182366371154783,37.52083206176758,21.25,-0.051304653,0.06517739,26.539661,13.589985,39.44904
2020-09-16,1.0182366371154783,37.52083206176758,21.29166603088379,-0.05623872,0.06572151,26.592173,14.08367,39.449863
2020-09-16,1.0182366371154783,37.52083206176758,21.33333396911621,-0.052835748,0.06883838,26.631836,14.61261,39.448616
2020-09-16,1.0182366371154783,37.5625,20.20833396911621,0.047731187,-0.0022979116,25.73517,13.569849,39.230373
2020-09-16,1.0182366371154783,37.5625,20.25,0.03886449,-0.002228939,25.71551,13.561486,39.22999
2020-09-16,1.0182366371154783,37.5625,20.29166603088379,0.02790679,-0.0069123455,25.683071,13.5586815,39.231396
2020-09-16,1.0182366371154783,37.5625,20.33333396911621,0.015494284,-0.015053535,25.642277,13.558669,39.236176
2020-09-16,1.0182366371154783,37.5625,20.375,0.002916718,-0.023918523,25.608274,13.558682,39.245457
2020-09-16,1.0182366371154783,37.5625,20.41666603088379,-0.008227768,-0.031751227,25.597828,13.558667,39.261723
2020-09-16,1.0182366371154783,37.5625,20.45833396911621,-0.017382506,-0.0391215,25.619669,13.558532,39.286427
2020-09-16,1.0182366371154783,37.5625,20.5,-0.025476431,-0.042726178,25.680714,13.558089,39.317734
2020-09-16,1.0182366371154783,37.5625,20.54166603088379,-0.035248104,-0.03736041,25.772217,13.556755,39.35253
2020-09-16,1.0182366371154783,37.5625,20.58333396911621,-0.049936567,-0.025492394,25.8796,13.55483,39.385105
2020-09-16,1.0182366371154783,37.5625,20.625,-0.069023505,-0.015782828,25.96116,13.551604,39.405922
2020-09-16,1.0182366371154783,37.5625,20.66666603088379,-0.08819242,-0.008226177,26.003096,13.55101,39.414925
2020-09-16,1.0182366371154783,37.5625,20.70833396911621,-0.10290985,0.000434147,26.02822,13.550657,39.41921
2020-09-16,1.0182366371154783,37.5625,20.75,-0.11058339,0.0061017647,26.049599,13.548638,39.42224
2020-09-16,1.0182366371154783,37.5625,20.79166603088379,-0.10843788,0.005823621,26.072056,13.547372,39.42529
2020-09-16,1.0182366371154783,37.5625,20.83333396911621,-0.09431767,0.003334905,26.09575,13.647067,39.42846
2020-09-16,1.0182366371154783,37.5625,20.875,-0.06532226,0.001760476,26.12384,13.779518,39.432358
2020-09-16,1.0182366371154783,37.5625,20.91666603088379,-0.04343297,0.035451554,26.156471,13.979456,39.437126
2020-09-16,1.0182366371154783,37.5625,20.95833396911621,-0.03507113,0.037062243,26.193888,14.818238,39.44003
2020-09-16,1.0182366371154783,37.5625,21.0,-0.027896907,0.05109083,26.23386,14.930167,39.44148
2020-09-16,1.0182366371154783,37.5625,21.04166603088379,-0.026767893,0.060025528,26.277182,14.127703,39.441734
2020-09-16,1.0182366371154783,37.5625,21.08333396911621,-0.029782815,0.069345,26.322744,13.648165,39.441635
2020-09-16,1.0182366371154783,37.5625,21.125,-0.03443463,0.077658795,26.37798,13.578283,39.44302
2020-09-16,1.0182366371154783,37.5625,21.16666603088379,-0.037635233,0.08060186,26.443378,13.583183,39.44522
2020-09-16,1.0182366371154783,37.5625,21.20833396911621,-0.041925374,0.08124644,26.509405,13.696106,39.448162
2020-09-16,1.0182366371154783,37.5625,21.25,-0.05159726,0.083703876,26.556742,13.723403,39.448273
2020-09-16,1.0182366371154783,37.5625,21.29166603088379,-0.0631495,0.07910064,26.575037,14.637083,39.443554
2020-09-16,1.0182366371154783,37.5625,21.33333396911621,-0.070502356,0.07167043,26.57289,15.402814,39.436527
2020-09-16,1.0182366371154783,37.60416793823242,20.20833396911621,0.05834043,0.0070035667,25.742361,13.560736,39.22315
2020-09-16,1.0182366371154783,37.60416793823242,20.25,0.0516498,0.01072164,25.728577,13.563694,39.22534
2020-09-16,1.0182366371154783,37.60416793823242,20.29166603088379,0.041572846,0.009584467,25.704626,13.56033,39.226925
2020-09-16,1.0182366371154783,37.60416793823242,20.33333396911621,0.028001787,0.002726501,25.670612,13.559647,39.23014
2020-09-16,1.0182366371154783,37.60416793823242,20.375,0.012632191,-0.0068254243,25.633657,13.558822,39.23713
2020-09-16,1.0182366371154783,37.60416793823242,20.41666603088379,-0.0024173905,-0.016231377,25.611464,13.5585375,39.251575
2020-09-16,1.0182366371154783,37.60416793823242,20.45833396911621,-0.015988592,-0.02604063,25.616697,13.5581255,39.273945
2020-09-16,1.0182366371154783,37.60416793823242,20.5,-0.026985677,-0.031780727,25.648352,13.556564,39.298332
2020-09-16,1.0182366371154783,37.60416793823242,20.54166603088379,-0.035912123,-0.024467194,25.692759,13.5497055,39.322075
2020-09-16,1.0182366371154783,37.60416793823242,20.58333396911621,-0.04962645,-0.002555494,25.767014,13.543111,39.35119
