time,depth,lat,lon,uo,vo,thetao,bottomT,so
2020-09-16,1.0182366371154783,38.52083206176758,20.54166603088379,-0.21917917,0.06876698,25.949945,16.059076,39.37246
2020-09-16,1.0182366371154783,38.52083206176758,20.58333396911621,-0.22804488,0.018394327,25.997452,15.836954,39.37656
2020-09-16,1.0182366371154783,38.52083206176758,20.625,-0.22834378,-0.001954379,26.020618,15.880272,39.378746
2020-09-16,1.0182366371154783,38.52083206176758,20.66666603088379,-0.23956464,0.043075528,26.037037,16.15792,39.380135
2020-09-16,1.0182366371154783,38.5625,20.54166603088379,-0.4093202,0.08402351,25.912348,16.174215,39.36427
2020-09-16,1.0182366371154783,38.5625,20.58333396911621,-0.3907928,0.018394327,25.937996,16.583221,39.364037
2020-09-16,1.0182366371154783,38.5625,20.625,-0.3647123,-0.001954379,25.941181,16.311016,39.362526
2020-09-16,1.0182366371154783,38.5625,20.66666603088379,-0.3373989,0.043075528,25.940231,16.186481,39.360756
2020-09-16,3.1657474040985107,38.52083206176758,20.54166603088379,-0.22299126,0.07164714,25.92193,16.059076,39.376137
2020-09-16,3.1657474040985107,38.52083206176758,20.58333396911621,-0.23222274,0.021055346,25.972359,15.836954,39.380054
2020-09-16,3.1657474040985107,38.52083206176758,20.625,-0.23253354,0.0005741497,25.995823,15.880272,39.381756
2020-09-16,3.1657474040985107,38.52083206176758,20.66666603088379,-0.24367675,0.045756266,26.013432,16.15792,39.38278
2020-09-16,3.1657474040985107,38.5625,20.54166603088379,-0.413039,0.08709875,25.88506,16.174215,39.36604
2020-09-16,3.1657474040985107,38.5625,20.58333396911621,-0.3951622,0.021055346,25.906796,16.583221,39.365356
2020-09-16,3.1657474040985107,38.5625,20.625,-0.36948743,0.0005741497,25.910814,16.311016,39.36384
2020-09-16,3.1657474040985107,38.5625,20.66666603088379,-0.341741,0.045756266,25.91128,16.186481,39.361973
2020-09-16,5.464963436126709,38.52083206176758,20.54166603088379,-0.22348364,0.07512375,25.884604,16.059076,39.37504
2020-09-16,5.464963436126709,38.52083206176758,20.58333396911621,-0.23424008,0.024331637,25.948515,15.836954,39.380627
2020-09-16,5.464963436126709,38.52083206176758,20.625,-0.23459728,0.0033612764,25.973778,15.880272,39.382465
2020-09-16,5.464963436126709,38.52083206176758,20.66666603088379,-0.24570563,0.048769694,25.991735,16.15792,39.383305
2020-09-16,5.464963436126709,38.5625,20.54166603088379,-0.41509417,0.09055895,25.861887,16.174215,39.367237
2020-09-16,5.464963436126709,38.5625,20.58333396911621,-0.3979821,0.024331637,25.884947,16.583221,39.36677
2020-09-16,5.464963436126709,38.5625,20.625,-0.3725263,0.0033612764,25.887995,16.311016,39.36491
2020-09-16,5.464963436126709,38.5625,20.66666603088379,-0.34447417,0.048769694,25.888197,16.186481,39.36288
2020-09-16,7.920377254486084,38.52083206176758,20.54166603088379,-0.22006142,0.07758151,25.815367,16.059076,39.368065
2020-09-16,7.920377254486084,38.52083206176758,20.58333396911621,-0.2349444,0.027513523,25.929955,15.836954,39.37968
2020-09-16,7.920377254486084,38.52083206176758,20.625,-0.23575191,0.0058975425,25.966257,15.880272,39.382812
2020-09-16,7.920377254486084,38.52083206176758,20.66666603088379,-0.24692972,0.051639363,25.985922,16.15792,39.383858
2020-09-16,7.920377254486084,38.5625,20.54166603088379,-0.4164338,0.09348314,25.848118,16.174215,39.366737
2020-09-16,7.920377254486084,38.5625,20.58333396911621,-0.40020978,0.027513523,25.877623,16.583221,39.367146
2020-09-16,7.920377254486084,38.5625,20.625,-0.37485683,0.0058975425,25.881056,16.311016,39.36534
2020-09-16,7.920377254486084,38.5625,20.66666603088379,-0.34633344,0.051639363,25.881481,16.186481,39.363377
2020-09-16,10.536603927612305,38.52083206176758,20.54166603088379,-0.21116929,0.07671243,25.67137,16.059076,39.35489
