time,depth,lat,lon,uo,vo,thetao,bottomT,so
2020-07-16 12:00:00,1.0182366371154783,37.6875,20.625,0.025800379,-0.08967923,23.610847,13.784059,39.065853
2020-07-16 12:00:00,1.0182366371154783,37.6875,20.66666603088379,0.028986119,-0.1089262,23.479622,14.145101,39.07331
2020-07-16 12:00:00,1.0182366371154783,37.6875,20.70833396911621,0.0362802,-0.09492452,23.587687,15.135067,39.087337
2020-07-16 12:00:00,1.0182366371154783,37.6875,20.75,0.03876627,-0.10497055,23.767004,15.879212,39.104294
2020-07-16 12:00:00,1.0182366371154783,37.6875,20.875,0.0046025743,-0.09251319,24.566717,20.447504,39.10801
2020-07-16 12:00:00,1.0182366371154783,37.6875,20.91666603088379,-0.013162846,-0.08778083,24.71836,17.320597,39.10401
2020-07-16 12:00:00,1.0182366371154783,37.6875,20.95833396911621,-0.068653725,-0.123416655,24.814796,17.283127,39.093117
2020-07-16 12:00:00,1.0182366371154783,37.6875,21.0,-0.08152287,-0.24116133,24.795498,16.218918,39.087658
2020-07-16 12:00:00,1.0182366371154783,37.6875,21.04166603088379,-0.05267222,-0.2172379,24.733019,15.065934,39.120464
2020-07-16 12:00:00,1.0182366371154783,37.6875,21.08333396911621,-0.05498363,-0.12988356,24.610685,14.212293,39.15851
2020-07-16 12:00:00,1.0182366371154783,37.6875,21.125,-0.06576325,-0.041973807,24.54979,14.099132,39.17664
2020-07-16 12:00:00,1.0182366371154783,37.6875,21.16666603088379,-0.06514363,0.0021216602,24.461823,14.610163,39.17385
2020-07-16 12:00:00,1.0182366371154783,37.6875,21.20833396911621,-0.048278518,0.0041996576,24.308914,15.311479,39.16214
2020-07-16 12:00:00,1.0182366371154783,37.6875,21.25,-0.029160613,-0.016030414,24.108076,15.883783,39.149773
2020-07-16 12:00:00,1.0182366371154783,37.6875,21.29166603088379,-0.021814328,-0.05053884,23.987059,18.659594,39.14108
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,20.625,0.02131041,-0.110618435,23.223871,14.181394,39.062557
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,20.66666603088379,0.02542904,-0.12467187,23.277475,15.270497,39.07224
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,21.0,0.010556729,-0.26193842,24.782263,15.971633,39.07277
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,21.04166603088379,-0.008070133,-0.21946639,24.672007,14.964612,39.110153
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,21.08333396911621,-0.037402075,-0.12615968,24.447538,14.50284,39.152153
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,21.125,-0.049576413,-0.042598188,24.24001,14.894155,39.162193
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,21.16666603088379,-0.043566756,-0.015332808,24.062996,15.306801,39.1529
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,21.20833396911621,-0.02864059,-0.021597803,23.861904,15.902079,39.140438
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,21.25,-0.0074464954,-0.0448958,23.682558,16.391657,39.131596
2020-07-16 12:00:00,1.0182366371154783,37.72916793823242,21.29166603088379,0.0063003404,-0.062768824,23.794147,20.320194,39.130524
2020-07-16 12:00:00,1.0182366371154783,37.77083206176758,20.625,0.0227415,-0.12957297,23.038612,14.895403,39.059963
2020-07-16 12:00:00,1.0182366371154783,37.77083206176758,20.95833396911621,0.11547837,-0.1948529,24.909235,16.13117,39.046627
2020-07-16 12:00:00,1.0182366371154783,37.77083206176758,21.0,0.09563786,-0.210147,24.746353,15.635146,39.066345
2020-07-16 12:00:00,1.0182366371154783,37.77083206176758,21.04166603088379,0.0451454,-0.16791354,24.588879,15.032847,39.107635
2020-07-16 12:00:00,1.0182366371154783,37.77083206176758,21.08333396911621,0.00022524028,-0.109313615,24.292994,15.041063,39.1503
2020-07-16 12:00:00,1.0182366371154783,37.77083206176758,21.125,-0.022961324,-0.047782168,23.852436,15.658251,39.15124
2020-07-16 12:00:00,1.0182366371154783,37.77083206176758,21.16666603088379,-0.0321293,-0.03480057,23.567358,15.998984,39.137497
2020-07-16 12:00:00,1.0182366371154783,37.77083206176758,21.20833396911621,-0.019710664,-0.052762143,23.428999,16.477577,39.126614
2020-07-16 12:00:00,1.0182366371154783,37.77083206176758,21.25,-0.0070424043,-0.06301357,23.33602,18.597126,39.12259
2020-07-16 12:00:00,1.0182366371154783,37.8125,20.91666603088379,0.06867603,-0.13051406,24.919918,16.476114,39.03087
2020-07-16 12:00:00,1.0182366371154783,37.8125,20.95833396911621,0.047656953,-0.16511281,24.707357,15.492236,39.04595
2020-07-16 12:00:00,1.0182366371154783,37.8125,21.0,0.0024118,-0.14463972,24.545395,15.131671,39.07682
2020-07-16 12:00:00,1.0182366371154783,37.8125,21.04166603088379,-0.03742378,-0.12842998,24.425587,14.989904,39.11584
2020-07-16 12:00:00,1.0182366371154783,37.8125,21.08333396911621,-0.042171527,-0.10507551,24.093235,15.592286,39.14348
2020-07-16 12:00:00,1.0182366371154783,37.8125,21.125,-0.019569656,-0.054328773,23.491604,16.580692,39.13764
2020-07-16 12:00:00,1.0182366371154783,37.8125,21.16666603088379,0.0012609882,-0.047671195,23.214767,18.618813,39.12815
2020-07-16 12:00:00,1.0182366371154783,37.8125,21.20833396911621,0.01035151,-0.07242006,23.2225,20.219374,39.121254
2020-07-16 12:00:00,1.0182366371154783,37.85416793823242,20.79166603088379,0.035975795,-0.069579214,24.81731,20.10981,39.03651
